Variable Explanation:

senator- Name of Senator (first last)
party- 0= Republican, 1= Democrat, 2= Independent
sex- 1=Male, 0=Female
trade_date- Date of initial transaction
owner- Owner of the trade (Spouse, Child, or Self=Senator)
ticker- Stock Ticker
type- Purchase or Sale
trade_amount_max- Maximum amount the trade could have been
trade_amount_min- Minimum amount the trade could have been
buy_one_year_change- One year change in value of the stock purchased from the date of transaction
one_mo_vtsax_change- One month change in value of the VTSAX from the date of transaction
one_year_vtsax_change- One year change in value of the VTSAX from the date of transaction
buy_compare_one_year- Change in stock value minus change in VTSAX after one year from date of transaction
one_month_sell- One month change in value of the stock sold from the date of transaction
one_month_sell_compare- Change in stock value minus change in VTSAX after one month from date of transaction
weight- Weighted value of the average between the minimum and maximum amount the trade could have been

Data:

senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight
Thomas Carper,1,1,01may2018,Spouse,--,Purchase,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Purchase,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Sale,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Sale,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Sale,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Sale,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Purchase,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Purchase,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Sale,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Purchase,15000,1000,,.01910349,.101534296,,,,1
Thomas Carper,1,1,01may2018,Spouse,--,Purchase,15000,1000,,.01910349,.101534296,,,,1
David Perdue,0,1,01may2018,Joint,FEYE,Sale,15000,1000,,.01910349,.101534296,,-.107725789,-.126829279,1
David Perdue,0,1,01may2018,Joint,FEYE,Sale,15000,1000,,.01910349,.101534296,,-.107725789,-.126829279,1
David Perdue,0,1,01may2018,Joint,HBI,Purchase,15000,1000,.019176537,.01910349,.101534296,-.082357759,,,1
John Barrasso,0,1,01may2018,Self,--,Sale,100000,50000,,.01910349,.101534296,,,,9.3800001
James Inhofe,0,1,01may2018,Self,AAPL,Sale,100000,50000,,.01910349,.101534296,,.111176818,.092073329,9.3800001
Richard Burr,0,1,01may2018,,,,,,,.01910349,.101534296,,,,
Patrick Toomey,0,1,30apr2018,Self,REVB,Sale,15000,1000,,.021870287,.103921569,,,,1
Gary Peters,1,1,30apr2018,Self,--,Purchase,50000,15000,,.021870287,.103921569,,,,4.0599999
Gary Peters,1,1,30apr2018,Self,--,Purchase,15000,1000,,.021870287,.103921569,,,,1
David Perdue,0,1,27apr2018,Joint,USG,Sale,15000,1000,,.023784592,.093343306,,,,1
James Inhofe,0,1,26apr2018,Self,CHKP,Sale,100000,50000,,.026646707,.088323353,,-.010976611,-.037623317,9.3800001
Gary Peters,1,1,26apr2018,Self,--,Purchase,15000,1000,,.026646707,.088323353,,,,1
Gary Peters,1,1,26apr2018,Self,--,Purchase,15000,1000,,.026646707,.088323353,,,,1
Gary Peters,1,1,26apr2018,Self,CVS,Purchase,15000,1000,-.225069151,.026646707,.088323353,-.313392505,,,1
David Perdue,0,1,26apr2018,Joint,USG,Sale,15000,1000,,.026646707,.088323353,,.083923155,.057276448,1
David Perdue,0,1,26apr2018,Joint,WPX,Sale,15000,1000,,.026646707,.088323353,,,,1
William Cassidy,0,1,25apr2018,Spouse,XOM,Purchase,15000,1000,.028427673,.038240629,.100211608,-.071783935,,,1
Pat Roberts,0,1,25apr2018,Spouse,NVDA,Purchase,15000,1000,-.117649774,.038240629,.100211608,-.217861382,,,1
Pat Roberts,0,1,25apr2018,Spouse,NFLX,Purchase,50000,15000,.223933804,.038240629,.100211608,.123722196,,,4.0599999
David Perdue,0,1,25apr2018,Joint,GLW,Purchase,15000,1000,.273096822,.038240629,.100211608,.172885214,,,1
Shelley Capito,0,0,24apr2018,Spouse,WEC,Purchase,15000,1000,.226038339,.036319613,.103359564,.122678774,,,1
Shelley Capito,0,0,24apr2018,Spouse,WMT,Purchase,15000,1000,.191147579,.036319613,.103359564,.087788015,,,1
Shelley Capito,0,0,24apr2018,Spouse,VFC,Purchase,15000,1000,.212381343,.036319613,.103359564,.109021779,,,1
Shelley Capito,0,0,24apr2018,Spouse,UTX,Purchase,15000,1000,,.036319613,.103359564,,,,1
Shelley Capito,0,0,24apr2018,Spouse,USB,Purchase,15000,1000,.025188417,.036319613,.103359564,-.078171147,,,1
Shelley Capito,0,0,24apr2018,Spouse,MMM,Purchase,15000,1000,.091333963,.036319613,.103359564,-.012025601,,,1
Shelley Capito,0,0,24apr2018,Spouse,TGT,Purchase,15000,1000,.164894371,.036319613,.103359564,.061534807,,,1
Shelley Capito,0,0,24apr2018,Spouse,SYY,Purchase,15000,1000,.136767318,.036319613,.103359564,.033407754,,,1
Shelley Capito,0,0,24apr2018,Spouse,QCOM,Purchase,15000,1000,.736483781,.036319613,.103359564,.633124216,,,1
Shelley Capito,0,0,24apr2018,Spouse,PG,Purchase,15000,1000,.422896552,.036319613,.103359564,.319536988,,,1
Shelley Capito,0,0,24apr2018,Spouse,PX,Purchase,15000,1000,,.036319613,.103359564,,,,1
Shelley Capito,0,0,24apr2018,Spouse,PII,Purchase,15000,1000,-.107794816,.036319613,.103359564,-.21115438,,,1
Shelley Capito,0,0,24apr2018,Spouse,PSX,Purchase,15000,1000,-.10830358,.036319613,.103359564,-.211663144,,,1
Shelley Capito,0,0,24apr2018,Spouse,PEP,Purchase,15000,1000,.252858833,.036319613,.103359564,.149499269,,,1
Shelley Capito,0,0,24apr2018,Spouse,PAYX,Purchase,15000,1000,.394161802,.036319613,.103359564,.290802237,,,1
Shelley Capito,0,0,24apr2018,Spouse,NVS,Purchase,15000,1000,.100626879,.036319613,.103359564,-.002732685,,,1
Shelley Capito,0,0,24apr2018,Spouse,NSC,Purchase,15000,1000,.494183893,.036319613,.103359564,.390824329,,,1
Shelley Capito,0,0,24apr2018,Spouse,NKE,Purchase,15000,1000,.30550993,.036319613,.103359564,.202150366,,,1
Shelley Capito,0,0,24apr2018,Spouse,NEE,Purchase,15000,1000,.170315101,.036319613,.103359564,.066955537,,,1
Shelley Capito,0,0,24apr2018,Spouse,JPM,Purchase,15000,1000,.030160312,.036319613,.103359564,-.073199253,,,1
Shelley Capito,0,0,24apr2018,Spouse,MSFT,Purchase,15000,1000,.347079038,.036319613,.103359564,.243719474,,,1
Shelley Capito,0,0,24apr2018,Spouse,MDT,Purchase,15000,1000,.072193524,.036319613,.103359564,-.03116604,,,1
Shelley Capito,0,0,24apr2018,Spouse,MCD,Purchase,15000,1000,.241164505,.036319613,.103359564,.137804941,,,1
Shelley Capito,0,0,24apr2018,Spouse,LOW,Purchase,15000,1000,.369436739,.036319613,.103359564,.266077174,,,1
Shelley Capito,0,0,24apr2018,Spouse,JNJ,Purchase,15000,1000,.108645693,.036319613,.103359564,.005286129,,,1
Shelley Capito,0,0,24apr2018,Spouse,IBM.MX,Purchase,15000,1000,,.036319613,.103359564,,,,1
Shelley Capito,0,0,24apr2018,Spouse,ITW,Purchase,15000,1000,.055329101,.036319613,.103359564,-.048030463,,,1
Shelley Capito,0,0,24apr2018,Spouse,HRS,Purchase,15000,1000,.06953097,.036319613,.103359564,-.033828594,,,1
Shelley Capito,0,0,24apr2018,Spouse,GIS,Purchase,15000,1000,.149650665,.036319613,.103359564,.046291101,,,1
Shelley Capito,0,0,24apr2018,Spouse,GD,Purchase,15000,1000,-.178587515,.036319613,.103359564,-.281947079,,,1
Shelley Capito,0,0,24apr2018,Spouse,FDS,Purchase,15000,1000,.381790875,.036319613,.103359564,.278431311,,,1
Shelley Capito,0,0,24apr2018,Spouse,XOM,Purchase,15000,1000,.064199107,.036319613,.103359564,-.039160458,,,1
Shelley Capito,0,0,24apr2018,Spouse,ES,Purchase,15000,1000,.184387618,.036319613,.103359564,.081028054,,,1
Shelley Capito,0,0,24apr2018,Spouse,EMR,Purchase,15000,1000,.071156662,.036319613,.103359564,-.032202902,,,1
Shelley Capito,0,0,24apr2018,Spouse,EV,Purchase,15000,1000,-.229943606,.036319613,.103359564,-.33330317,,,1
Shelley Capito,0,0,24apr2018,Spouse,CL,Purchase,15000,1000,.035719646,.036319613,.103359564,-.067639918,,,1
Shelley Capito,0,0,24apr2018,Spouse,CLX,Purchase,15000,1000,.335508003,.036319613,.103359564,.232148439,,,1
Shelley Capito,0,0,24apr2018,Spouse,CSCO,Purchase,15000,1000,.296067673,.036319613,.103359564,.192708108,,,1
Shelley Capito,0,0,24apr2018,Spouse,CB,Purchase,15000,1000,.018368846,.036319613,.103359564,-.084990718,,,1
Shelley Capito,0,0,24apr2018,Spouse,CVX,Purchase,15000,1000,-.004243512,.036319613,.103359564,-.107603076,,,1
Shelley Capito,0,0,24apr2018,Spouse,BLK,Purchase,15000,1000,-.077224061,.036319613,.103359564,-.180583625,,,1
Shelley Capito,0,0,24apr2018,Spouse,BDX,Purchase,15000,1000,-.012300762,.036319613,.103359564,-.115660326,,,1
Shelley Capito,0,0,24apr2018,Spouse,ADP,Purchase,15000,1000,.418844567,.036319613,.103359564,.315485003,,,1
Shelley Capito,0,0,24apr2018,Spouse,ADI,Purchase,15000,1000,.301882487,.036319613,.103359564,.198522923,,,1
Shelley Capito,0,0,24apr2018,Spouse,AMGN,Purchase,15000,1000,.045480982,.036319613,.103359564,-.057878582,,,1
Shelley Capito,0,0,24apr2018,Spouse,APD,Purchase,15000,1000,.199207317,.036319613,.103359564,.095847753,,,1
Shelley Capito,0,0,24apr2018,Spouse,ACN,Purchase,15000,1000,.194677964,.036319613,.103359564,.0913184,,,1
Shelley Capito,0,0,24apr2018,Spouse,ABT,Purchase,15000,1000,.305093466,.036319613,.103359564,.201733902,,,1
Shelley Capito,0,0,24apr2018,Spouse,,Purchase,15000,1000,,.036319613,.103359564,,,,1
Shelley Capito,0,0,24apr2018,Spouse,AFL,Purchase,15000,1000,.082798317,.036319613,.103359564,-.020561247,,,1
Shelley Capito,0,0,24apr2018,Spouse,VGK,Sale,50000,15000,,.036319613,.103359564,,.012428619,-.023890993,4.0599999
Shelley Capito,0,0,24apr2018,Spouse,UBSI,Sale,50000,15000,,.036319613,.103359564,,.050991501,.014671889,4.0599999
Shelley Capito,0,0,24apr2018,Spouse,NSRGY,Sale,15000,1000,,.036319613,.103359564,,-.002089864,-.038409477,1
Shelley Capito,0,0,24apr2018,Spouse,MS,Sale,15000,1000,,.036319613,.103359564,,.034105898,-.002213715,1
Shelley Capito,0,0,24apr2018,Spouse,LULU,Sale,15000,1000,,.036319613,.103359564,,.061713106,.025393494,1
Shelley Capito,0,0,24apr2018,Spouse,IYE,Sale,50000,15000,,.036319613,.103359564,,.070982254,.034662642,4.0599999
Shelley Capito,0,0,24apr2018,Spouse,KHC,Sale,15000,1000,,.036319613,.103359564,,.000884486,-.035435126,1
Shelley Capito,0,0,24apr2018,Spouse,RHHBY,Sale,15000,1000,,.036319613,.103359564,,.007700573,-.02861904,1
Shelley Capito,0,0,24apr2018,Spouse,CLB,Sale,15000,1000,,.036319613,.103359564,,.074703892,.038384279,1
Shelley Capito,0,0,24apr2018,Spouse,CHK,Sale,15000,1000,,.036319613,.103359564,,.097701149,.061381537,1
Shelley Capito,0,0,24apr2018,Spouse,CME,Sale,50000,15000,,.036319613,.103359564,,-.004579208,-.040898821,4.0599999
Shelley Capito,0,0,24apr2018,Spouse,BRK-B,Sale,50000,15000,,.036319613,.103359564,,,,4.0599999
Shelley Capito,0,0,24apr2018,Spouse,AL,Sale,15000,1000,,.036319613,.103359564,,.06592099,.029601377,1
David Perdue,0,1,24apr2018,Joint,,Purchase,15000,1000,,.036319613,.103359564,,,,1
David Perdue,0,1,24apr2018,Joint,GIS,Purchase,15000,1000,.149650665,.036319613,.103359564,.046291101,,,1
David Perdue,0,1,24apr2018,Joint,MRK,Purchase,15000,1000,.241471127,.036319613,.103359564,.138111562,,,1
Angus King,,1,23apr2018,Spouse,GILD,Sale,15000,1000,,.027350172,.07921088,,-.086204567,-.113554739,1
William Cassidy,0,1,23apr2018,Spouse,VFC,Sale,15000,1000,,.027350172,.07921088,,.036108587,.008758415,1
William Cassidy,0,1,23apr2018,Spouse,UPS,Purchase,15000,1000,.041334433,.027350172,.07921088,-.037876447,,,1
William Cassidy,0,1,23apr2018,Spouse,SBUX,Purchase,15000,1000,.296423659,.027350172,.07921088,.217212779,,,1
William Cassidy,0,1,23apr2018,Spouse,PG,Purchase,15000,1000,.452191781,.027350172,.07921088,.372980901,,,1
William Cassidy,0,1,23apr2018,Spouse,MSFT,Sale,15000,1000,,.027350172,.07921088,,.023597273,-.003752899,1
William Cassidy,0,1,23apr2018,Spouse,MDT,Sale,15000,1000,,.027350172,.07921088,,.066233442,.03888327,1
William Cassidy,0,1,23apr2018,Spouse,LOW,Sale,15000,1000,,.027350172,.07921088,,.036040308,.008690136,1
William Cassidy,0,1,23apr2018,Spouse,IBM,Purchase,15000,1000,-.047785548,.027350172,.07921088,-.126996428,,,1
William Cassidy,0,1,23apr2018,Spouse,GWW,Sale,15000,1000,,.027350172,.07921088,,.097245526,.069895354,1
William Cassidy,0,1,23apr2018,Spouse,EMR,Sale,15000,1000,,.027350172,.07921088,,.059799714,.032449542,1
William Cassidy,0,1,23apr2018,Spouse,CMCSA,Purchase,15000,1000,.24003543,.027350172,.07921088,.160824549,,,1
William Cassidy,0,1,23apr2018,Spouse,CSCO,Sale,15000,1000,,.027350172,.07921088,,-.011299435,-.038649607,1
William Cassidy,0,1,23apr2018,Spouse,CVS,Purchase,15000,1000,-.201735688,.027350172,.07921088,-.280946568,,,1
William Cassidy,0,1,23apr2018,Spouse,BLK,Sale,15000,1000,,.027350172,.07921088,,.04545542,.018105248,1
William Cassidy,0,1,23apr2018,Spouse,AFL,Purchase,15000,1000,.07196468,.027350172,.07921088,-.0072462,,,1
Patrick Toomey,0,1,23apr2018,Self,BOX,Purchase,15000,1000,-.139240506,.027350172,.07921088,-.218451387,,,1
Pat Roberts,0,1,23apr2018,Spouse,NFLX,Purchase,50000,15000,.184034642,.027350172,.07921088,.104823762,,,4.0599999
Roger Wicker,0,1,23apr2018,Spouse,GDV,Purchase,15000,1000,-.030616839,.027350172,.07921088,-.10982772,,,1
Roger Wicker,0,1,23apr2018,Spouse,--,Sale,50000,15000,,.027350172,.07921088,,,,4.0599999
David Perdue,0,1,20apr2018,Joint,CLX,Purchase,15000,1000,,.019725045,.079049611,,,,1
David Perdue,0,1,20apr2018,Joint,PG,Purchase,50000,15000,,.019725045,.079049611,,,,4.0599999
David Perdue,0,1,20apr2018,Joint,PEP,Purchase,50000,15000,,.019725045,.079049611,,,,4.0599999
Gary Peters,1,1,20apr2018,Self,--,Purchase,15000,1000,,.019725045,.079049611,,,,1
John Boozman,0,1,20apr2018,,,,,,,.019725045,.079049611,,,,
John Hoeven,0,1,18apr2018,Self,IBM,Purchase,100000,50000,-.065058136,.007961079,.062361787,-.127419922,,,9.3800001
David Perdue,0,1,17apr2018,Joint,DUK,Sale,50000,15000,,.004428698,.067463832,,-.02,-.024428698,4.0599999
James Inhofe,0,1,16apr2018,Self,BLK,Sale,50000,15000,,.021184544,.078323139,,.028408117,.007223572,4.0599999
Thomas Carper,1,1,16apr2018,Spouse,--,Sale,15000,1000,,.021184544,.078323139,,,,1
Thomas Carper,1,1,13apr2018,Spouse,--,Purchase,15000,1000,,.02933213,.088297232,,,,1
David Perdue,0,1,13apr2018,Joint,USG,Sale,15000,1000,,.02933213,.088297232,,,,1
David Perdue,0,1,12apr2018,Joint,USG,Sale,15000,1000,,.023991603,.077822762,,.109689214,.085697611,1
Tina Smith,1,0,12apr2018,Spouse,CGNT,Sale,50000,15000,,.023991603,.077822762,,,,4.0599999
Tina Smith,1,0,12apr2018,Spouse,CGNT,Sale,250000,100000,,.023991603,.077822762,,,,21.879999
Pat Roberts,0,1,11apr2018,Spouse,CVX,Sale,15000,1000,,.023276904,.086305925,,.079412998,.056136093,1
Pat Roberts,0,1,11apr2018,Spouse,NFLX,Sale,100000,50000,,.023276904,.086305925,,.087693878,.064416974,9.3800001
Thomas Udall,1,1,10apr2018,Self,CBS,Sale,15000,1000,,.00932892,.076286488,,,,1
Tina Smith,1,0,10apr2018,Spouse,CGNT,Sale,50000,15000,,.00932892,.076286488,,,,4.0599999
David Perdue,0,1,09apr2018,Joint,USG,Sale,15000,1000,,.025856793,.101438188,,.076052632,.050195838,1
Mike Rounds,0,1,09apr2018,Joint,--,Purchase,100000,50000,,.025856793,.101438188,,,,9.3800001
Shelley Capito,0,0,06apr2018,Spouse,MCD,Purchase,15000,1000,.182697674,.024554942,.104051565,.078646109,,,1
Shelley Capito,0,0,05apr2018,Spouse,WEC,Purchase,15000,1000,.222502762,-.010061571,.074635831,.14786693,,,1
Shelley Capito,0,0,05apr2018,Spouse,WMT,Purchase,15000,1000,.117298713,-.010061571,.074635831,.042662882,,,1
Shelley Capito,0,0,05apr2018,Spouse,VFC,Purchase,15000,1000,.155631877,-.010061571,.074635831,.080996045,,,1
Shelley Capito,0,0,05apr2018,Spouse,UTX,Purchase,15000,1000,,-.010061571,.074635831,,,,1
Shelley Capito,0,0,05apr2018,Spouse,USB,Purchase,15000,1000,-.025254503,-.010061571,.074635831,-.099890334,,,1
Shelley Capito,0,0,05apr2018,Spouse,MMM,Purchase,15000,1000,-.016646088,-.010061571,.074635831,-.091281919,,,1
Shelley Capito,0,0,05apr2018,Spouse,SYY,Purchase,15000,1000,.108605538,-.010061571,.074635831,.033969707,,,1
Shelley Capito,0,0,05apr2018,Spouse,PX,Purchase,15000,1000,-.5,-.010061571,.074635831,-.574635831,,,1
Shelley Capito,0,0,05apr2018,Spouse,PII,Purchase,15000,1000,-.244856661,-.010061571,.074635831,-.319492492,,,1
Shelley Capito,0,0,05apr2018,Spouse,PSX,Purchase,15000,1000,-.009307559,-.010061571,.074635831,-.08394339,,,1
Shelley Capito,0,0,05apr2018,Spouse,PEP,Purchase,15000,1000,.098580085,-.010061571,.074635831,.023944254,,,1
Shelley Capito,0,0,05apr2018,Spouse,PAYX,Purchase,15000,1000,.293852591,-.010061571,.074635831,.21921676,,,1
Shelley Capito,0,0,05apr2018,Spouse,NSC,Purchase,15000,1000,.432385939,-.010061571,.074635831,.357750107,,,1
Shelley Capito,0,0,05apr2018,Spouse,NEE,Purchase,15000,1000,.148780488,-.010061571,.074635831,.074144657,,,1
Shelley Capito,0,0,05apr2018,Spouse,JPM,Purchase,15000,1000,-.056489095,-.010061571,.074635831,-.131124927,,,1
Shelley Capito,0,0,05apr2018,Spouse,MSFT,Purchase,15000,1000,.292054557,-.010061571,.074635831,.217418726,,,1
Shelley Capito,0,0,05apr2018,Spouse,MDT,Purchase,15000,1000,.1195734,-.010061571,.074635831,.044937569,,,1
Shelley Capito,0,0,05apr2018,Spouse,LOW,Purchase,15000,1000,.27684507,-.010061571,.074635831,.202209239,,,1
Shelley Capito,0,0,05apr2018,Spouse,JNJ,Purchase,15000,1000,.037181547,-.010061571,.074635831,-.037454284,,,1
Shelley Capito,0,0,05apr2018,Spouse,ITW,Purchase,15000,1000,-.043850806,-.010061571,.074635831,-.118486638,,,1
Shelley Capito,0,0,05apr2018,Spouse,HRS,Purchase,15000,1000,.09370258,-.010061571,.074635831,.019066748,,,1
Shelley Capito,0,0,05apr2018,Spouse,GD,Purchase,15000,1000,-.23528614,-.010061571,.074635831,-.309921972,,,1
Shelley Capito,0,0,05apr2018,Spouse,ES,Purchase,15000,1000,.172471255,-.010061571,.074635831,.097835424,,,1
Shelley Capito,0,0,05apr2018,Spouse,EMR,Purchase,15000,1000,.039614092,-.010061571,.074635831,-.03502174,,,1
Shelley Capito,0,0,05apr2018,Spouse,CL,Purchase,15000,1000,-.059323214,-.010061571,.074635831,-.133959045,,,1
Shelley Capito,0,0,05apr2018,Spouse,CLX,Purchase,15000,1000,.205143954,-.010061571,.074635831,.130508123,,,1
Shelley Capito,0,0,05apr2018,Spouse,CSCO,Purchase,15000,1000,.318507891,-.010061571,.074635831,.24387206,,,1
Shelley Capito,0,0,05apr2018,Spouse,CB,Purchase,15000,1000,.007365397,-.010061571,.074635831,-.067270434,,,1
Shelley Capito,0,0,05apr2018,Spouse,CVX,Purchase,15000,1000,.064029329,-.010061571,.074635831,-.010606502,,,1
Shelley Capito,0,0,05apr2018,Spouse,BLK,Purchase,15000,1000,-.179346211,-.010061571,.074635831,-.253982042,,,1
Shelley Capito,0,0,05apr2018,Spouse,BDX,Purchase,15000,1000,.14291555,-.010061571,.074635831,.068279719,,,1
Shelley Capito,0,0,05apr2018,Spouse,ADP,Purchase,15000,1000,.355969705,-.010061571,.074635831,.281333874,,,1
Shelley Capito,0,0,05apr2018,Spouse,ADI,Purchase,15000,1000,.215526721,-.010061571,.074635831,.14089089,,,1
Shelley Capito,0,0,05apr2018,Spouse,AMGN,Purchase,15000,1000,.118197674,-.010061571,.074635831,.043561843,,,1
Shelley Capito,0,0,05apr2018,Spouse,ACN,Purchase,15000,1000,.168832882,-.010061571,.074635831,.094197051,,,1
Shelley Capito,0,0,05apr2018,Spouse,ABT,Purchase,15000,1000,.313397928,-.010061571,.074635831,.238762097,,,1
Shelley Capito,0,0,05apr2018,Spouse,,Purchase,15000,1000,,-.010061571,.074635831,,,,1
Shelley Capito,0,0,05apr2018,Spouse,AFL,Purchase,15000,1000,.11624714,-.010061571,.074635831,.041611308,,,1
Shelley Capito,0,0,05apr2018,Spouse,UBSI,Sale,50000,15000,,-.010061571,.074635831,,-.038297872,-.028236302,4.0599999
Shelley Capito,0,0,04apr2018,Spouse,APD,Purchase,15000,1000,.182507864,-.000756201,.08015729,.102350574,,,1
Shelley Capito,0,0,04apr2018,Self,MDLZ,Purchase,15000,1000,.18207749,-.000756201,.08015729,.1019202,,,1
Sheldon Whitehouse,1,1,03apr2018,Joint,,Sale,50000,15000,,.017135863,.089810282,,,,4.0599999
Sheldon Whitehouse,1,1,03apr2018,Joint,CVS,Sale,15000,1000,,.017135863,.089810282,,.08660914,.069473277,1
Sheldon Whitehouse,1,1,03apr2018,Joint,CMCSA,Sale,15000,1000,,.017135863,.089810282,,-.042127278,-.059263141,1
Sheldon Whitehouse,1,1,03apr2018,Joint,JPM,Sale,15000,1000,,.017135863,.089810282,,-.005030641,-.022166504,1
Sheldon Whitehouse,1,1,03apr2018,Joint,WPC,Sale,15000,1000,,.017135863,.089810282,,.028268551,.011132688,1
Sheldon Whitehouse,1,1,03apr2018,Joint,AAPL,Sale,15000,1000,,.017135863,.089810282,,.004216402,-.012919461,1
David Perdue,0,1,02apr2018,Joint,URBN,Sale,15000,1000,,.026951673,.103469641,,.091032241,.064080568,1
David Perdue,0,1,02apr2018,Joint,URBN,Sale,15000,1000,,.026951673,.103469641,,.091032241,.064080568,1
David Perdue,0,1,02apr2018,Joint,CZR,Purchase,15000,1000,.513395639,.026951673,.103469641,.409925998,,,1
Richard Blumenthal,1,1,02apr2018,,,,,,,.026951673,.103469641,,,,
Tina Smith,1,0,29mar2018,Spouse,CGNT,Sale,15000,1000,,.011355034,.059500379,,,,1
David Perdue,0,1,29mar2018,Joint,--,Purchase,250000,100000,,.011355034,.059500379,,,,21.879999
David Perdue,0,1,29mar2018,Joint,URBN,Sale,15000,1000,,.011355034,.059500379,,.081709957,.070354923,1
Daniel Sullivan,0,1,28mar2018,Joint,RPM,Sale,15000,1000,,.015191039,.068896732,,.030162413,.014971374,1
Shelley Capito,0,0,28mar2018,Spouse,FANUY,Sale,15000,1000,,.015191039,.068896732,,-.046052632,-.06124367,1
Shelley Capito,0,0,28mar2018,Spouse,WFC,Sale,50000,15000,,.015191039,.068896732,,.031662782,.016471743,4.0599999
David Perdue,0,1,27mar2018,Joint,DVN,Purchase,15000,1000,-.003468937,.011635028,.071494182,-.07496312,,,1
John Hoeven,0,1,27mar2018,Self,DWDP,Purchase,100000,50000,,.011635028,.071494182,,,,9.3800001
John Hoeven,0,1,27mar2018,Self,UPS,Purchase,100000,50000,.061074679,.011635028,.071494182,-.010419503,,,9.3800001
Patrick Toomey,0,1,22mar2018,Self,REVB,Sale,15000,1000,,.019498186,.078295042,,,,1
Gary Peters,1,1,21mar2018,Self,--,Purchase,15000,1000,,-.000147406,.039799528,,,,1
David Perdue,0,1,20mar2018,Joint,URBN,Sale,15000,1000,,-.00630776,.038433328,,.081913139,.088220899,1
David Perdue,0,1,20mar2018,Joint,ENTG,Sale,15000,1000,,-.00630776,.038433328,,.04,.04630776,1
Christopher Coons,1,1,19mar2018,Child,NFLX,Sale,15000,1000,,-.01527839,.040693404,,-.018182978,-.002904588,1
Sheldon Whitehouse,1,1,19mar2018,Spouse,FB,Sale,15000,1000,,-.01527839,.040693404,,-.044796013,-.029517623,1
Sheldon Whitehouse,1,1,19mar2018,Joint,FB,Sale,50000,15000,,-.01527839,.040693404,,-.044796013,-.029517623,4.0599999
Sheldon Whitehouse,1,1,19mar2018,Self,FB,Sale,50000,15000,,-.01527839,.040693404,,-.044796013,-.029517623,4.0599999
David Perdue,0,1,15mar2018,Joint,EQM,Purchase,50000,15000,,-.031091094,.020485254,,,,4.0599999
David Perdue,0,1,13mar2018,Joint,WMB,Sale,50000,15000,,-.040842834,.007937653,,-.105281941,-.064439107,4.0599999
Angus King,,1,12mar2018,Spouse,--,Sale,50000,15000,,-.062535858,-.001147447,,,,4.0599999
Patrick Toomey,0,1,09mar2018,Self,--,Purchase,50000,15000,,-.065940367,-.016341743,,,,4.0599999
